Event_Slug,Target_Month,Target_Year,Option,Date,Implied_Probability,Actual_Fed_Rate,Rate_Shift,Bin_Type,Implied_Fed_Rate_Target,Math_Bounds,raw_mu,raw_sigma,smoothed_mu,smoothed_sigma
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-06-30,0.015,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.3971108347711745,0.08,5.37339108272133,0.0806329296155166
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-01,0.155,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.390428054907724,0.08,5.379070073450128,0.08042195307701108
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-01,0.015,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.390428054907724,0.08,5.379070073450128,0.08042195307701108
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-01,0.835,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.390428054907724,0.08,5.379070073450128,0.08042195307701108
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-02,0.855,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.393365044381618,0.08,5.383835063760625,0.08028130205134074
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-02,0.015,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.393365044381618,0.08,5.383835063760625,0.08028130205134074
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-02,0.145,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.393365044381618,0.08,5.383835063760625,0.08028130205134074
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-03,0.145,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.389450706142034,0.08,5.385706944554428,0.08018753470089382
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-03,0.85,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.389450706142034,0.08,5.385706944554428,0.08018753470089382
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-03,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.389450706142034,0.08,5.385706944554428,0.08018753470089382
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-04,0.85,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.383896586637427,0.08,5.385103491915428,0.08012502313392922
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-04,0.145,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.383896586637427,0.08,5.385103491915428,0.08012502313392922
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-04,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.383896586637427,0.08,5.385103491915428,0.08012502313392922
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-05,0.845,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.378057502202529,0.08,5.382754828677796,0.08008334875595283
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-05,0.17,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.378057502202529,0.08,5.382754828677796,0.08008334875595283
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-05,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.378057502202529,0.08,5.382754828677796,0.08008334875595283
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-06,0.875,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.39256745403765,0.08,5.386025703797747,0.08005556583730189
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-06,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.39256745403765,0.08,5.386025703797747,0.08005556583730189
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-06,0.11,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.39256745403765,0.08,5.386025703797747,0.08005556583730189
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-07,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.403655055881738,0.08,5.391902154492412,0.0800370438915346
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-07,0.07,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.403655055881738,0.08,5.391902154492412,0.0800370438915346
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-07,0.935,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.403655055881738,0.08,5.391902154492412,0.0800370438915346
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-08,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.411077392266896,0.08,5.39829390041724,0.08002469592768974
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-08,0.935,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.411077392266896,0.08,5.39829390041724,0.08002469592768974
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-08,0.065,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.411077392266896,0.08,5.39829390041724,0.08002469592768974
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-09,0.06,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.412670759627805,0.08,5.4030861868207625,0.08001646395179315
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-09,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.412670759627805,0.08,5.4030861868207625,0.08001646395179315
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-09,0.94,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.412670759627805,0.08,5.4030861868207625,0.08001646395179315
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-10,0.935,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.411077392266896,0.08,5.405749921969474,0.08001097596786211
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-10,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.411077392266896,0.08,5.405749921969474,0.08001097596786211
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-10,0.065,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.411077392266896,0.08,5.405749921969474,0.08001097596786211
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-11,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.412620394991154,0.08,5.408040079643368,0.08000731731190808
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-11,0.935,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.412620394991154,0.08,5.408040079643368,0.08000731731190808
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-11,0.06,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.412620394991154,0.08,5.408040079643368,0.08000731731190808
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-12,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.409480664218947,0.08,5.408520274501894,0.08000487820793872
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-12,0.925,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.409480664218947,0.08,5.408520274501894,0.08000487820793872
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-12,0.07,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.409480664218947,0.08,5.408520274501894,0.08000487820793872
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-13,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.413392575641925,0.08,5.410144374881905,0.08000325213862583
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-13,0.85,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.413392575641925,0.08,5.410144374881905,0.08000325213862583
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-13,0.055,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.413392575641925,0.08,5.410144374881905,0.08000325213862583
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-14,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.41432900857656,0.08,5.411539252780123,0.08000216809241723
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-14,0.055,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.41432900857656,0.08,5.411539252780123,0.08000216809241723
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-14,0.945,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.41432900857656,0.08,5.411539252780123,0.08000216809241723
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-15,0.04,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.413729940274321,0.08,5.412269481944856,0.08000144539494483
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-15,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.413729940274321,0.08,5.412269481944856,0.08000144539494483
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-15,0.965,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.413729940274321,0.08,5.412269481944856,0.08000144539494483
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-16,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.419838784218119,0.08,5.414792582702611,0.08000096359662989
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-16,0.04,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.419838784218119,0.08,5.414792582702611,0.08000096359662989
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-16,0.955,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.419838784218119,0.08,5.414792582702611,0.08000096359662989
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-17,0.04,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.41365142110262,0.08,5.4144121955026145,0.08000064239775326
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-17,0.955,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.41365142110262,0.08,5.4144121955026145,0.08000064239775326
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-17,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.41365142110262,0.08,5.4144121955026145,0.08000064239775326
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-18,0.955,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.41441863189811,0.08,5.41441434096778,0.08000042826516884
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-18,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.41441863189811,0.08,5.41441434096778,0.08000042826516884
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-18,0.055,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.41441863189811,0.08,5.41441434096778,0.08000042826516884
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-19,0.965,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.4267908279527814,0.08,5.4185398366294475,0.08000028551011257
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-19,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.4267908279527814,0.08,5.4185398366294475,0.08000028551011257
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-19,0.025,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.4267908279527814,0.08,5.4185398366294475,0.08000028551011257
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-20,0.965,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.417999333745665,0.08,5.41835966900152,0.08000019034007505
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-20,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.417999333745665,0.08,5.41835966900152,0.08000019034007505
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-20,0.03,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.417999333745665,0.08,5.41835966900152,0.08000019034007505
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-21,0.97,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.420528472004905,0.08,5.419082603335982,0.08000012689338337
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-21,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.420528472004905,0.08,5.419082603335982,0.08000012689338337
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-21,0.025,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.420528472004905,0.08,5.419082603335982,0.08000012689338337
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-22,0.025,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.420528472004955,0.08,5.419564559558973,0.08000008459558891
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-22,0.97,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.420528472004955,0.08,5.419564559558973,0.08000008459558891
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-22,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.420528472004955,0.08,5.419564559558973,0.08000008459558891
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-23,0.965,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.4204986860026505,0.08,5.419875935040199,0.08000005639705929
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-23,0.025,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.4204986860026505,0.08,5.419875935040199,0.08000005639705929
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-23,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.4204986860026505,0.08,5.419875935040199,0.08000005639705929
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-24,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.4234199361101485,0.08,5.421057268730182,0.08000003759803953
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-24,0.02,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.4234199361101485,0.08,5.421057268730182,0.08000003759803953
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-24,0.98,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.4234199361101485,0.08,5.421057268730182,0.08000003759803953
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-25,0.01,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.429747521210896,0.08,5.423954019557087,0.08000002506535969
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-25,0.02,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.429747521210896,0.08,5.423954019557087,0.08000002506535969
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-25,0.985,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.429747521210896,0.08,5.423954019557087,0.08000002506535969
fed-interest-rates-july-2023,July,2023,25 bps decrease after July meeting?,2023-07-26,0.005,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.426762676618008,0.08,5.424890238577394,0.08000001671023979
fed-interest-rates-july-2023,July,2023,25 bps increase after July meeting?,2023-07-26,0.975,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.426762676618008,0.08,5.424890238577394,0.08000001671023979
fed-interest-rates-july-2023,July,2023,0 bps increase after July meeting?,2023-07-26,0.015,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.426762676618008,0.08,5.424890238577394,0.08000001671023979
fed-interest-rates-june-2023,June,2023,25 bps increase after June meeting?,2023-05-18,0.185,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.275107240060657,0.08,5.315449414797804,0.2318680198488764
fed-interest-rates-june-2023,June,2023,50 bps increase after June meeting?,2023-05-18,0.01,5.25,0.5,Exact_Bin,5.75,"(5.5625, 5.8125)",5.275107240060657,0.08,5.315449414797804,0.2318680198488764
fed-interest-rates-june-2023,June,2023,0 bps increase after June meeting?,2023-05-18,0.805,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.275107240060657,0.08,5.315449414797804,0.2318680198488764
fed-interest-rates-june-2023,June,2023,25 bps decrease after June meeting?,2023-05-18,0.015,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.275107240060657,0.08,5.315449414797804,0.2318680198488764
fed-interest-rates-june-2023,June,2023,25 bps decrease after June meeting?,2023-05-19,0.015,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.28906915705398,0.08,5.306655995549863,0.18124534656591762
fed-interest-rates-june-2023,June,2023,25 bps increase after June meeting?,2023-05-19,0.32,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.28906915705398,0.08,5.306655995549863,0.18124534656591762
fed-interest-rates-june-2023,June,2023,0 bps increase after June meeting?,2023-05-19,0.685,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.28906915705398,0.08,5.306655995549863,0.18124534656591762
fed-interest-rates-june-2023,June,2023,50 bps increase after June meeting?,2023-05-19,0.01,5.25,0.5,Exact_Bin,5.75,"(5.5625, 5.8125)",5.28906915705398,0.08,5.306655995549863,0.18124534656591762
fed-interest-rates-june-2023,June,2023,50 bps increase after June meeting?,2023-05-20,0.01,5.25,0.5,Exact_Bin,5.75,"(5.5625, 5.8125)",5.279374147555166,0.08,5.297562046218298,0.14749689771061175
fed-interest-rates-june-2023,June,2023,25 bps increase after June meeting?,2023-05-20,0.225,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.279374147555166,0.08,5.297562046218298,0.14749689771061175
fed-interest-rates-june-2023,June,2023,0 bps increase after June meeting?,2023-05-20,0.765,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.279374147555166,0.08,5.297562046218298,0.14749689771061175
fed-interest-rates-june-2023,June,2023,25 bps decrease after June meeting?,2023-05-20,0.015,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.279374147555166,0.08,5.297562046218298,0.14749689771061175
fed-interest-rates-june-2023,June,2023,25 bps decrease after June meeting?,2023-05-21,0.015,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.279184727065601,0.08,5.291436273167399,0.1249979318070745
fed-interest-rates-june-2023,June,2023,0 bps increase after June meeting?,2023-05-21,0.775,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.279184727065601,0.08,5.291436273167399,0.1249979318070745
fed-interest-rates-june-2023,June,2023,25 bps increase after June meeting?,2023-05-21,0.225,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.279184727065601,0.08,5.291436273167399,0.1249979318070745
fed-interest-rates-june-2023,June,2023,50 bps increase after June meeting?,2023-05-21,0.01,5.25,0.5,Exact_Bin,5.75,"(5.5625, 5.8125)",5.279184727065601,0.08,5.291436273167399,0.1249979318070745
fed-interest-rates-june-2023,June,2023,25 bps decrease after June meeting?,2023-05-22,0.015,5.25,-0.25,Exact_Bin,5.0,"(4.9375, 5.1875)",5.276473816920437,0.08,5.286448787751746,0.10999862120471635
fed-interest-rates-june-2023,June,2023,25 bps increase after June meeting?,2023-05-22,0.2,5.25,0.25,Exact_Bin,5.5,"(5.3125, 5.5625)",5.276473816920437,0.08,5.286448787751746,0.10999862120471635
fed-interest-rates-june-2023,June,2023,0 bps increase after June meeting?,2023-05-22,0.805,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.276473816920437,0.08,5.286448787751746,0.10999862120471635
fed-interest-rates-june-2023,June,2023,50 bps increase after June meeting?,2023-05-22,0.01,5.25,0.5,Exact_Bin,5.75,"(5.5625, 5.8125)",5.276473816920437,0.08,5.286448787751746,0.10999862120471635
fed-interest-rates-june-2023,June,2023,50 bps increase after June meeting?,2023-05-23,0.01,5.25,0.5,Exact_Bin,5.75,"(5.5625, 5.8125)",5.275107240063054,0.08,5.282668271855515,0.09999908080314424
fed-interest-rates-june-2023,June,2023,0 bps increase after June meeting?,2023-05-23,0.805,5.25,0.0,Exact_Bin,5.25,"(5.1875, 5.3125)",5.275107240063054,0.08,5.282668271855515,0.09999908080314424
